course_id,course_gpa,valid_sections,total_graded,title,description,department,difficulty_score,difficulty_tier
UPPP102,3.23688155922039,7.0,667.0,Urban Inequality,"Examines structural inequality and the influence that urbanization has in affecting race, ethnic, and class relations. Explores how race/ethnicity, class, urban space, housing, economic development, public education, and land policy intersect in cities, both historically and today.",UPPP,4.318335694099035,medium
ARTHIS107,3.401639344262295,5.0,122.0,Studies in Roman Art,Topics in Hellenistic and Roman art and architecture; stresses historical and political background.,ART HIS,3.59956760605798,medium
INTLST163,3.767366720516963,10.0,619.0,Global Inequalities,"An examination of various forms of social, economic, and political inequality within and between nations. Different approaches to understanding inequality and the intersections of poverty, race, ethnicity, class, gender, nationality, health, and violence.",INTL ST,2.004054732975963,easy
MATH10,3.452380952380953,25.0,1134.0,Introduction to Programming for Data Science,"Introduction to Python for data science. Selecting appropriate data types; functions and methods; plotting; the libraries NumPy, pandas, scikit-learn. Foundations of machine learning.",MATH,3.3782035676770317,medium
MATH130A,2.830246913580247,79.0,3564.0,Probability I,"Combinatorial probability, conditional probabilities, independence, discrete and continuous random variables, expectation and variance, common probability distributions.",MATH,6.092309571592467,hard
EECS113,3.584095063985375,11.0,1094.0,Processor Hardware/Software Interfaces,"Hardware/software interfacing, including memory and bus interfaces, devices, I/O, and compiler code generation/instruction scheduling. Experience microcontroller programming and interfacing. Specific compiler code generation techniques including local variable and register allocations, instruction dependence and scheduling, and code optimization.",EECS,2.8035909620155923,medium
SOCIOL150,3.382978723404255,6.0,564.0,Sociological Lens on Religion,"Examines the effects of religious beliefs, belonging, and institutions on social dynamics, including class, gender, and racial stratification, politics, and social movements. Additional topics: the sociological significance of conversion, commitment, and secularization/sacralization.",SOCIOL,3.6809759520877647,medium
INTLST146W,3.6,3.0,130.0,Global Indigeneity,"Situates the interdisciplinary fields of Native American and Indigenous Studies within a transnational context, focusing on the global dimensions of indigeneity informing local histories, politics, and experiences. Examines settler colonialism, sovereignty, and the enduring legacies of colonialism as global phenomena.",INTL ST,2.734204496018007,medium
BIOSCI192A,3.996031746031746,9.0,252.0,Biological Sciences Learning Assistant Mentoring,"Oversight of trained learning assistants by the course instructor, including training in the discipline and responsibilities associated with supporting active group work. Instructor mentors LAs in how assisting small groups supports their career goals.",BIO SCI,1.006486556459651,easy
MATH134B,3.2629399585921326,12.0,483.0,Mathematics of Financial Derivatives,General derivatives; call/put options; hedging and investment strategies: spreads and collars; risk management; forwards and futures; bonds.,MATH,4.204653989231044,medium
PUBHLTH179,3.523076923076923,9.0,520.0,Special Topics in Environmental and Global Health Science,Studies in selected areas of environmental and global health sciences. Topics addressed vary each quarter.,PUBHLTH,3.069787138817997,medium
WRITING60,3.5797856049004593,832.0,16325.0,Argument and Research,"Intensive instruction in research methods, argumentation, and rhetorical invention. Readings selected from current nonfiction and materials located by students from the University library’s holdings, to include databases across a range of disciplines.",WRITING,2.822391297709399,medium
ENGRCEE151B,3.08955223880597,8.0,335.0,Structural Timber Design,"Design of timber structures. Beams, columns, beam-columns, roof, and connections.",ENGRCEE,4.961070809284802,hard
ECON11,3.165217391304348,4.0,230.0,The Internet and Public Policy,"How the Internet works. Current public policy issues concerning the Internet. Introductory economics. Communications law. Interactions between information technology, economics, and law. Case studies about Internet and communications policy.",ECON,4.630975955322293,medium
EECS120,3.0,3.0,108.0,Fundamentals of Parallel Computing,"Fundamentals of parallel computing, focusing on parallel algorithms and architectures. Topics include design of parallel and I/O efficient algorithms, basics of parallel machine architectures, and current/emerging programming models (shared memory, distributed memory, and accelerators).",EECS,5.351749109857923,hard
MUSIC15C,3.08,8.0,150.0,Musicianship III,"Interval and chord quality identification, melodic and harmonic dictation, tonal and chromatic sight-singing, and rhythmic reading and dictation.",MUSIC,5.002743161345934,hard
SOCECOL13,3.158309745248686,60.0,4946.0,Statistical Analysis in Social Ecology,"Introduction to the techniques of statistical analysis in Social Ecology. Topics include probability, statistical inference, significance testing, univariate descriptive statistics, and multivariate analysis from an interdisciplinary perspective.",SOCECOL,4.6611110748678115,medium
DANCE152A,3.6863753213367607,12.0,389.0,Intermediate Studio Workshop in Jazz II,Intermediate jazz: principles of jazz dance and contemporary forms incorporating the personal views of the instructor.,DANCE,2.357385734128458,medium
EASIAN116,3.475862068965517,5.0,145.0,Topics in East Asian Religions,"Selected topics in the religions of East Asia, e.g., Buddhism, Daoism, Shintô, Christianity, popular religions.",E ASIAN,3.275765450605577,medium
MGMT128,3.193503800967519,22.0,1447.0,International Management,"Impact of different cultures and political/economic systems on assumptions, expectations, and organizational practices relevant to conducting business in different national settings. Understanding of the challenges of cross-national management and resources utilized to work and conduct business outside the United States.",MGMT,4.507574389891122,medium
MATH199B,3.686046511627907,7.0,172.0,Special Studies in Mathematics,Supervised reading. For outstanding undergraduate Mathematics majors in supervised but independent reading or research of mathematical topics.,MATH,2.358820190932439,medium
ENGRCEE170,2.515878159429682,12.0,1543.0,Introduction to Fluid Mechanics,"Thermodynamic and mechanical fluid properties; fluid statics; control volume and differential approaches for mass, momentum, and energy; dimensional analysis and similarity.",ENGRCEE,7.463766636903093,hard
EARTHSS116,3.110371075166508,23.0,1051.0,Introduction to Environmental Data Science,"Analysis and interpretation of geophysical data, including functional fitting, probability density functions, and multidimensional time-series methods, with applications in atmospheric, oceanic, and biogeochemical sciences.",EARTHSS,4.870247087648234,medium
ECON164C,2.8740740740740742,9.0,270.0,American Economic History from Colonization to the Present,"Examines how the American economy evolved from colonization to the post-war era. Topics include relations with foreign countries, the emergence of manufacturing and big business, railroads, slavery, war, the Great Depression, the rise of fiscal and monetary policies.",ECON,5.9011103251082755,hard
PHYSICS112A,2.6306010928961747,13.0,915.0,Electromagnetic Theory,"Electric, magnetic, and gravitational fields and potentials; electrodynamics; mechanical and electromagnetic waves and radiation.",PHYSICS,6.963279309271205,hard
SOCIOL142,3.0798816568047336,13.0,338.0,White-Collar Crime,"Examines criminal activity in business and corporate enterprise, organizations, and the professions. Theories regarding the causes and control of white-collar and corporate crime are covered as well as the numerous definitions of these terms.",SOCIOL,5.003259442334858,hard
